layer,framing,alpha,content_id,delta
8,deploy,4.0,c011,-0.038219451904296875
8,deploy,4.0,c020,-0.20298099517822266
8,deploy,4.0,c044,-0.1941366195678711
8,deploy,4.0,c016,-0.01859569549560547
8,deploy,4.0,c056,-0.10790634155273438
8,deploy,4.0,c025,-0.1842660903930664
8,deploy,4.0,c029,-0.003093719482421875
8,deploy,4.0,c014,0.17929935455322266
8,deploy,4.0,c002,-0.13004207611083984
8,deploy,4.0,c023,-0.25206756591796875
8,deploy,4.0,c046,-0.21118545532226562
8,deploy,4.0,c022,-0.09162521362304688
8,deploy,4.0,c050,-0.0903158187866211
8,deploy,4.0,c006,-0.027953147888183594
8,deploy,4.0,c017,-0.03691291809082031
8,deploy,4.0,c039,-0.205657958984375
8,deploy,4.0,c036,-0.17461299896240234
8,deploy,4.0,c009,-0.1523580551147461
8,deploy,4.0,c000,0.009009361267089844
8,deploy,4.0,c013,0.039055824279785156
8,deploy,4.0,c049,-0.13648033142089844
8,deploy,4.0,c058,-0.11667156219482422
8,deploy,4.0,c024,-0.2209329605102539
8,deploy,4.0,c042,-0.19237422943115234
8,deploy,4.0,c047,-0.0178070068359375
8,deploy,4.0,c043,-0.33054542541503906
8,deploy,4.0,c003,-0.05863761901855469
8,deploy,4.0,c041,-0.05471229553222656
8,deploy,4.0,c008,-0.12104129791259766
8,deploy,4.0,c045,-0.2834339141845703
8,deploy,4.0,c011,0.042755126953125
8,deploy,4.0,c020,-0.14793014526367188
8,deploy,4.0,c044,-0.052056312561035156
8,deploy,4.0,c016,-0.101470947265625
8,deploy,4.0,c056,-0.3023872375488281
8,deploy,4.0,c025,0.0024080276489257812
8,deploy,4.0,c029,-0.11040592193603516
8,deploy,4.0,c014,0.035065650939941406
8,deploy,4.0,c002,-0.11195564270019531
8,deploy,4.0,c023,-0.013042449951171875
8,deploy,4.0,c046,-0.1427774429321289
8,deploy,4.0,c022,-0.25014400482177734
8,deploy,4.0,c050,-0.13297748565673828
10,eval,-4.0,c006,0.21243858337402344
10,eval,-4.0,c017,0.111724853515625
10,eval,-4.0,c039,0.3562602996826172
10,eval,-4.0,c036,0.4044017791748047
10,eval,-4.0,c009,0.24349308013916016
10,eval,-4.0,c000,0.15505504608154297
10,eval,-4.0,c013,0.021617889404296875
10,eval,-4.0,c049,0.15994834899902344
10,eval,-4.0,c058,0.15880107879638672
10,eval,-4.0,c024,0.024320602416992188
10,eval,-4.0,c042,0.015824317932128906
10,eval,-4.0,c047,0.2206277847290039
10,eval,-4.0,c043,0.06278800964355469
10,eval,-4.0,c003,0.09799575805664062
10,eval,-4.0,c041,0.16211223602294922
10,eval,-4.0,c008,0.1517009735107422
10,eval,-4.0,c045,0.06426715850830078
10,eval,-4.0,c011,0.0701894760131836
10,eval,-4.0,c020,0.12650203704833984
10,eval,-4.0,c044,0.006957054138183594
