layer,pair,direction,content_id,delta,baseline,k
0,6,unpaired_control,c013,0.12500953674316406,2.7505016326904297,59
2,6,deploy_to_eval,c013,-0.12503433227539062,2.7505016326904297,118
2,6,eval_to_deploy,c013,0.3753032684326172,-1.1233444213867188,118
2,6,unpaired_control,c013,0.9998130798339844,2.7505016326904297,59
4,6,deploy_to_eval,c013,-1.33514404296875e-05,2.7505016326904297,118
4,6,eval_to_deploy,c013,0.7501602172851562,-1.1233444213867188,118
4,6,unpaired_control,c013,1.624755859375,2.7505016326904297,59
6,6,deploy_to_eval,c013,0.12497329711914062,2.7505016326904297,118
6,6,eval_to_deploy,c013,0.6251716613769531,-1.1233444213867188,118
6,6,unpaired_control,c013,1.249715805053711,2.7505016326904297,59
8,6,deploy_to_eval,c013,-0.5000362396240234,2.7505016326904297,118
8,6,eval_to_deploy,c013,0.7499122619628906,-1.1233444213867188,118
8,6,unpaired_control,c013,0.37474822998046875,2.7505016326904297,59
10,6,deploy_to_eval,c013,-1.3749313354492188,2.7505016326904297,118
10,6,eval_to_deploy,c013,1.2500419616699219,-1.1233444213867188,118
10,6,unpaired_control,c013,-1.2501258850097656,2.7505016326904297,59
12,6,deploy_to_eval,c013,-3.499094009399414,2.7505016326904297,118
12,6,eval_to_deploy,c013,2.749460220336914,-1.1233444213867188,118
12,6,unpaired_control,c013,-5.499397277832031,2.7505016326904297,59
14,6,deploy_to_eval,c013,-3.3743534088134766,2.7505016326904297,118
14,6,eval_to_deploy,c013,2.874509811401367,-1.1233444213867188,118
14,6,unpaired_control,c013,-6.999399185180664,2.7505016326904297,59
16,6,deploy_to_eval,c013,-3.9987220764160156,2.7505016326904297,118
16,6,eval_to_deploy,c013,3.873991012573242,-1.1233444213867188,118
16,6,unpaired_control,c013,-7.874355316162109,2.7505016326904297,59
18,6,deploy_to_eval,c013,-3.9986038208007812,2.7505016326904297,118
18,6,eval_to_deploy,c013,3.7490177154541016,-1.1233444213867188,118
18,6,unpaired_control,c013,-7.624336242675781,2.7505016326904297,59
20,6,deploy_to_eval,c013,-3.9987144470214844,2.7505016326904297,118
20,6,eval_to_deploy,c013,3.873920440673828,-1.1233444213867188,118
20,6,unpaired_control,c013,-7.499420166015625,2.7505016326904297,59
22,6,deploy_to_eval,c013,-3.873870849609375,2.7505016326904297,118
22,6,eval_to_deploy,c013,3.8739242553710938,-1.1233444213867188,118
22,6,unpaired_control,c013,-7.249357223510742,2.7505016326904297,59
24,6,deploy_to_eval,c013,-3.8738460540771484,2.7505016326904297,118
24,6,eval_to_deploy,c013,3.873880386352539,-1.1233444213867188,118
24,6,unpaired_control,c013,-7.249517440795898,2.7505016326904297,59
26,6,deploy_to_eval,c013,-3.9986000061035156,2.7505016326904297,118
26,6,eval_to_deploy,c013,3.8738880157470703,-1.1233444213867188,118
26,6,unpaired_control,c013,-7.249391555786133,2.7505016326904297,59
28,6,deploy_to_eval,c013,-3.8738632202148438,2.7505016326904297,118
28,6,eval_to_deploy,c013,3.8738536834716797,-1.1233444213867188,118
28,6,unpaired_control,c013,-7.249452590942383,2.7505016326904297,59
30,6,deploy_to_eval,c013,-3.8738632202148438,2.7505016326904297,118
30,6,eval_to_deploy,c013,3.8738460540771484,-1.1233444213867188,118
30,6,unpaired_control,c013,-7.24946403503418,2.7505016326904297,59
31,6,deploy_to_eval,c013,-3.8738460540771484,2.7505016326904297,118
31,6,eval_to_deploy,c013,3.8738460540771484,-1.1233444213867188,118
31,6,unpaired_control,c013,-7.124576568603516,2.7505016326904297,59
0,7,deploy_to_eval,c049,-0.24994659423828125,2.750244140625,73
0,7,eval_to_deploy,c049,0.12489700317382812,-4.374074935913086,73
0,7,unpaired_control,c049,-0.12498092651367188,2.750244140625,59
2,7,deploy_to_eval,c049,-0.37496185302734375,2.750244140625,73
2,7,eval_to_deploy,c049,-1.52587890625e-05,-4.374074935913086,73
2,7,unpaired_control,c049,-0.3749523162841797,2.750244140625,59
4,7,deploy_to_eval,c049,-1.374837875366211,2.750244140625,73
4,7,eval_to_deploy,c049,0.6248188018798828,-4.374074935913086,73
4,7,unpaired_control,c049,-0.8748722076416016,2.750244140625,59
6,7,deploy_to_eval,c049,-0.9998455047607422,2.750244140625,73
6,7,eval_to_deploy,c049,0.12496185302734375,-4.374074935913086,73
6,7,unpaired_control,c049,-0.37490081787109375,2.750244140625,59
8,7,deploy_to_eval,c049,-2.3748836517333984,2.750244140625,73
8,7,eval_to_deploy,c049,2.124757766723633,-4.374074935913086,73
8,7,unpaired_control,c049,-2.499826431274414,2.750244140625,59
10,7,deploy_to_eval,c049,-2.9997215270996094,2.750244140625,73
10,7,eval_to_deploy,c049,2.7496299743652344,-4.374074935913086,73
10,7,unpaired_control,c049,-3.999713897705078,2.750244140625,59
12,7,deploy_to_eval,c049,-6.249338150024414,2.750244140625,73
12,7,eval_to_deploy,c049,5.624334335327148,-4.374074935913086,73
12,7,unpaired_control,c049,-8.499662399291992,2.750244140625,59
14,7,deploy_to_eval,c049,-6.8743743896484375,2.750244140625,73
14,7,eval_to_deploy,c049,5.999364852905273,-4.374074935913086,73
14,7,unpaired_control,c049,-8.749553680419922,2.750244140625,59
16,7,deploy_to_eval,c049,-7.249385833740234,2.750244140625,73
16,7,eval_to_deploy,c049,6.99934196472168,-4.374074935913086,73
16,7,unpaired_control,c049,-7.624565124511719,2.750244140625,59
18,7,deploy_to_eval,c049,-7.249332427978516,2.750244140625,73
18,7,eval_to_deploy,c049,6.999366760253906,-4.374074935913086,73
