layer,framing,alpha,content_id,delta
6,eval,-4.0,c045,0.1253223419189453
6,eval,-4.0,c011,0.00010395050048828125
6,eval,-4.0,c020,0.00031375885009765625
6,eval,-4.0,c044,0.18773174285888672
6,eval,-4.0,c016,-0.3119344711303711
6,eval,-4.0,c056,0.12518024444580078
6,eval,-4.0,c025,0.06325149536132812
6,eval,-4.0,c029,-0.18747425079345703
6,eval,-4.0,c014,-0.12486743927001953
6,eval,-4.0,c002,0.1876239776611328
6,eval,-4.0,c023,-0.18743419647216797
6,eval,-4.0,c046,-0.18731021881103516
6,eval,-4.0,c022,-0.43740081787109375
6,eval,-4.0,c050,-0.06212902069091797
6,deploy,4.0,c006,0.24139022827148438
6,deploy,4.0,c017,0.18560409545898438
6,deploy,4.0,c039,0.6247081756591797
6,deploy,4.0,c036,0.06026458740234375
6,deploy,4.0,c009,0.6250038146972656
6,deploy,4.0,c000,0.5487480163574219
6,deploy,4.0,c013,0.3636617660522461
6,deploy,4.0,c049,0.4999103546142578
6,deploy,4.0,c058,1.33514404296875e-05
6,deploy,4.0,c024,0.12132740020751953
6,deploy,4.0,c042,0.3192319869995117
6,deploy,4.0,c047,0.1868419647216797
6,deploy,4.0,c043,0.3737363815307617
6,deploy,4.0,c003,0.24174785614013672
6,deploy,4.0,c041,0.3720693588256836
6,deploy,4.0,c008,0.3745412826538086
6,deploy,4.0,c045,0.49447154998779297
6,deploy,4.0,c011,0.4333381652832031
6,deploy,4.0,c020,0.3078184127807617
6,deploy,4.0,c044,0.4356365203857422
6,deploy,4.0,c016,0.12348270416259766
6,deploy,4.0,c056,0.06116485595703125
6,deploy,4.0,c025,0.18683910369873047
6,deploy,4.0,c029,0.4370231628417969
6,deploy,4.0,c014,0.07973194122314453
6,deploy,4.0,c002,0.43108367919921875
6,deploy,4.0,c023,0.31207847595214844
6,deploy,4.0,c046,0.925776481628418
6,deploy,4.0,c022,0.18328475952148438
6,deploy,4.0,c050,0.1870594024658203
6,deploy,4.0,c006,0.18209552764892578
6,deploy,4.0,c017,0.18517589569091797
6,deploy,4.0,c039,0.49979305267333984
6,deploy,4.0,c036,-0.0014142990112304688
6,deploy,4.0,c009,0.0625762939453125
6,deploy,4.0,c000,0.6778926849365234
6,deploy,4.0,c013,0.12371540069580078
6,deploy,4.0,c049,0.562342643737793
6,deploy,4.0,c058,0.18746376037597656
6,deploy,4.0,c024,-0.0036554336547851562
6,deploy,4.0,c042,0.038498878479003906
6,deploy,4.0,c047,0.7913913726806641
6,deploy,4.0,c043,-0.0022554397583007812
6,deploy,4.0,c003,0.30577564239501953
6,deploy,4.0,c041,0.4985361099243164
6,deploy,4.0,c008,0.68743896484375
6,deploy,4.0,c045,-0.0010118484497070312
6,deploy,4.0,c011,0.5309000015258789
6,deploy,4.0,c020,0.055993080139160156
6,deploy,4.0,c044,0.1818227767944336
6,deploy,4.0,c016,0.37311840057373047
6,deploy,4.0,c056,0.061821937561035156
6,deploy,4.0,c025,0.18533039093017578
6,deploy,4.0,c029,0.31228160858154297
6,deploy,4.0,c014,0.5464568138122559
6,deploy,4.0,c002,0.35410308837890625
6,deploy,4.0,c023,0.3493385314941406
6,deploy,4.0,c046,0.6799173355102539
6,deploy,4.0,c022,0.3060302734375
6,deploy,4.0,c050,0.12422370910644531
8,eval,-4.0,c006,-0.937347412109375
8,eval,-4.0,c017,-0.3749666213989258
8,eval,-4.0,c039,-1.1248979568481445
8,eval,-4.0,c036,-0.5003194808959961
8,eval,-4.0,c009,-1.062453269958496
8,eval,-4.0,c000,-0.8122119903564453
8,eval,-4.0,c013,-0.4374380111694336
8,eval,-4.0,c049,-0.9373846054077148
8,eval,-4.0,c058,-1.1247072219848633
8,eval,-4.0,c024,-0.5616369247436523
8,eval,-4.0,c042,-0.6246328353881836
8,eval,-4.0,c047,-1.0616216659545898
8,eval,-4.0,c043,-0.8121356964111328
8,eval,-4.0,c003,-0.6247577667236328
8,eval,-4.0,c041,-1.1874065399169922
8,eval,-4.0,c008,-0.500025749206543
8,eval,-4.0,c045,-0.5618953704833984
8,eval,-4.0,c011,-0.9995756149291992
8,eval,-4.0,c020,-0.4995079040527344
8,eval,-4.0,c044,-0.6245918273925781
8,eval,-4.0,c016,-0.6871356964111328
8,eval,-4.0,c056,-0.7500324249267578
8,eval,-4.0,c025,-0.6244945526123047
8,eval,-4.0,c029,-0.5624408721923828
8,eval,-4.0,c014,-0.4995880126953125
8,eval,-4.0,c002,-0.6873388290405273
8,eval,-4.0,c023,-0.49994945526123047
8,eval,-4.0,c046,-0.6873912811279297
8,eval,-4.0,c022,-0.562504768371582
8,eval,-4.0,c050,-0.5628223419189453
8,eval,-4.0,c006,-0.9368000030517578
8,eval,-4.0,c017,-0.8122148513793945
8,eval,-4.0,c039,-0.6874208450317383
8,eval,-4.0,c036,-0.6248559951782227
8,eval,-4.0,c009,-1.1874322891235352
8,eval,-4.0,c000,-0.6872282028198242
8,eval,-4.0,c013,-0.8123464584350586
8,eval,-4.0,c049,-0.7499475479125977
8,eval,-4.0,c058,-0.6874809265136719
8,eval,-4.0,c024,-0.49788951873779297
8,eval,-4.0,c042,-0.9997272491455078
8,eval,-4.0,c047,-0.7500886917114258
8,eval,-4.0,c043,-0.6872148513793945
8,eval,-4.0,c003,-0.6247539520263672
8,eval,-4.0,c041,-1.0623016357421875
8,eval,-4.0,c008,-0.4374074935913086
8,eval,-4.0,c045,-0.6248598098754883
8,eval,-4.0,c011,-0.6873989105224609
8,eval,-4.0,c020,-0.6873245239257812
8,eval,-4.0,c044,-0.812504768371582
8,eval,-4.0,c016,-0.7494106292724609
8,eval,-4.0,c056,-0.8127651214599609
8,eval,-4.0,c025,-0.811976432800293
8,eval,-4.0,c029,-0.9998645782470703
8,eval,-4.0,c014,-0.9996480941772461
8,eval,-4.0,c002,-0.43729496002197266
8,eval,-4.0,c023,-0.6252069473266602
8,eval,-4.0,c046,-0.7497739791870117
8,eval,-4.0,c022,-0.937443733215332
8,eval,-4.0,c050,-0.6251106262207031
8,deploy,4.0,c006,0.8747501373291016
8,deploy,4.0,c017,0.1875629425048828
8,deploy,4.0,c039,0.8747940063476562
8,deploy,4.0,c036,0.24996376037597656
8,deploy,4.0,c009,1.1874380111694336
8,deploy,4.0,c000,0.7494192123413086
8,deploy,4.0,c013,0.4376964569091797
8,deploy,4.0,c049,0.4374570846557617
8,deploy,4.0,c058,0.6873655319213867
8,deploy,4.0,c024,0.0620269775390625
8,deploy,4.0,c042,0.6183671951293945
8,deploy,4.0,c047,0.6251296997070312
8,deploy,4.0,c043,0.31232261657714844
8,deploy,4.0,c003,0.62567138671875
8,deploy,4.0,c041,0.7500534057617188
8,deploy,4.0,c008,0.5622634887695312
8,deploy,4.0,c045,0.6253013610839844
8,deploy,4.0,c011,0.2502260208129883
8,deploy,4.0,c020,0.49968719482421875
8,deploy,4.0,c044,0.4377908706665039
8,deploy,4.0,c016,-0.06194305419921875
8,deploy,4.0,c056,0.12495994567871094
8,deploy,4.0,c025,0.2499866485595703
8,deploy,4.0,c029,0.31218624114990234
8,deploy,4.0,c014,0.36200714111328125
8,deploy,4.0,c002,0.12468719482421875
8,deploy,4.0,c023,0.37505340576171875
8,deploy,4.0,c046,0.8122692108154297
8,deploy,4.0,c022,0.12486457824707031
8,deploy,4.0,c050,0.3130025863647461
8,deploy,4.0,c006,0.8124599456787109
8,deploy,4.0,c017,0.18757915496826172
8,deploy,4.0,c039,1.1873550415039062
8,deploy,4.0,c036,0.12490272521972656
8,deploy,4.0,c009,0.43739795684814453
8,deploy,4.0,c000,0.9986486434936523
8,deploy,4.0,c013,0.06277656555175781
8,deploy,4.0,c049,0.3123655319213867
8,deploy,4.0,c058,0.8748369216918945
8,deploy,4.0,c024,0.24973106384277344
8,deploy,4.0,c042,0.1860513687133789
8,deploy,4.0,c047,0.3749570846557617
8,deploy,4.0,c043,0.37476062774658203
8,deploy,4.0,c003,0.75
8,deploy,4.0,c041,0.8123664855957031
8,deploy,4.0,c008,0.9374456405639648
8,deploy,4.0,c045,0.5623960494995117
8,deploy,4.0,c011,0.4371347427368164
