arm,dst_cls,layer,region,source,content_id,delta,dist,dist_unit,scale,scale_min,scale_max,n_clamped,pid,kk,a,b,cand
constructed_min,eval,20,task,samecls_samecont,c000,0.04450416564941406,10.726506233215332,0.13805173337459564,0.8982173800468445,0.6721346974372864,1.0,0,p00188,109,79,46,0
constructed,eval,20,task,othercls_samecont,c000,-0.002964019775390625,12.978741645812988,0.16713321208953857,1.0487120151519775,0.755667507648468,2.1907312870025635,0,p00117,108,79,46,0
constructed_min,eval,20,task,othercls_samecont,c000,-0.003032684326171875,10.726506233215332,0.13787510991096497,0.8656378388404846,0.5849564671516418,1.0,0,p00117,108,79,46,0
constructed,eval,20,task,samecls_diffcont,c000,-0.00028228759765625,12.978741645812988,0.16704627871513367,1.0651836395263672,0.647426962852478,1.44435715675354,0,p00189,79,79,46,0
constructed_min,eval,20,task,samecls_diffcont,c000,0.002918243408203125,10.726506233215332,0.13792875409126282,0.8929175138473511,0.2955300509929657,1.0,0,p00189,79,79,46,0
constructed,eval,20,task,othercls_diffcont,c000,0.021203994750976562,12.978741645812988,0.16778096556663513,0.913253128528595,0.6528530120849609,1.140216588973999,0,p00289,79,79,46,0
constructed_min,eval,20,task,othercls_diffcont,c000,0.019243240356445312,10.726506233215332,0.13815085589885712,0.7688507437705994,0.2980068624019623,0.9512431621551514,0,p00289,79,79,46,0
unmatched,eval,21,final,samecls_samecont,c000,0.20790863037109375,9.60747241973877,0.10919900983572006,1.0,1.0,1.0,0,p00188,109,1,0,0
unmatched,eval,21,final,othercls_samecont,c000,-0.8233871459960938,11.558147430419922,0.132699117064476,1.0,1.0,1.0,0,p00117,108,1,0,0
unmatched,eval,21,final,samecls_diffcont,c000,0.22430038452148438,10.996671676635742,0.12812623381614685,1.0,1.0,1.0,0,p00189,79,1,0,0
unmatched,eval,21,final,othercls_diffcont,c000,-0.7180423736572266,10.679251670837402,0.12028130143880844,1.0,1.0,1.0,0,p00289,79,1,0,0
selected,eval,21,final,samecls_samecont,c000,-0.34246253967285156,11.08545970916748,0.1277150809764862,1.0,1.0,1.0,0,p00940,109,1,0,4
selected,eval,21,final,othercls_samecont,c000,-0.8433208465576172,11.17387866973877,0.12733560800552368,1.0,1.0,1.0,0,p00561,108,1,0,5
selected,eval,21,final,samecls_diffcont,c000,0.22430038452148438,10.996671676635742,0.12812623381614685,1.0,1.0,1.0,0,p00189,79,1,0,0
selected,eval,21,final,othercls_diffcont,c000,-0.5860099792480469,10.915288925170898,0.12393245846033096,1.0,1.0,1.0,0,p00589,79,1,0,2
constructed,eval,21,final,samecls_samecont,c000,0.2321453094482422,10.710387229919434,0.12140136957168579,1.1147974729537964,1.1147974729537964,1.1147974729537964,0,p00188,109,1,0,0
constructed_min,eval,21,final,samecls_samecont,c000,0.20790672302246094,9.60747241973877,0.10919900983572006,1.0,1.0,1.0,0,p00188,109,1,0,0
constructed,eval,21,final,othercls_samecont,c000,-0.7652053833007812,10.710387229919434,0.12316126376390457,0.9266524910926819,0.9266524910926819,0.9266524910926819,0,p00117,108,1,0,0
constructed_min,eval,21,final,othercls_samecont,c000,-0.6889572143554688,9.607473373413086,0.11069589108228683,0.8312294483184814,0.8312294483184814,0.8312294483184814,0,p00117,108,1,0,0
constructed,eval,21,final,samecls_diffcont,c000,0.21784591674804688,10.7103853225708,0.12481959909200668,0.9739661812782288,0.9739661812782288,0.9739661812782288,0,p00189,79,1,0,0
constructed_min,eval,21,final,samecls_diffcont,c000,0.19321060180664062,9.607474327087402,0.11205781251192093,0.8736709356307983,0.8736709356307983,0.8736709356307983,0,p00189,79,1,0,0
constructed,eval,21,final,othercls_diffcont,c000,-0.7197494506835938,10.710384368896484,0.12062150985002518,1.002915382385254,1.002915382385254,1.002915382385254,0,p00289,79,1,0,0
constructed_min,eval,21,final,othercls_diffcont,c000,-0.6575145721435547,9.607473373413086,0.10852834582328796,0.8996391296386719,0.8996391296386719,0.8996391296386719,0,p00289,79,1,0,0
unmatched,eval,21,readout,samecls_samecont,c000,0.2754993438720703,10.295448303222656,0.1038522720336914,1.0,1.0,1.0,0,p00188,109,46,0,0
unmatched,eval,21,readout,othercls_samecont,c000,-1.0119667053222656,13.242737770080566,0.13177013397216797,1.0,1.0,1.0,0,p00117,108,46,0,0
unmatched,eval,21,readout,samecls_diffcont,c000,0.2599830627441406,13.777022361755371,0.1383071392774582,1.0,1.0,1.0,0,p00189,79,46,0,0
unmatched,eval,21,readout,othercls_diffcont,c000,-0.8925762176513672,12.195669174194336,0.1236226037144661,1.0,1.0,1.0,0,p00289,79,46,0,0
selected,eval,21,readout,samecls_samecont,c000,-0.3865375518798828,11.75766658782959,0.11977317184209824,1.0,1.0,1.0,0,p01203,109,46,0,5
selected,eval,21,readout,othercls_samecont,c000,-0.9439888000488281,14.205534934997559,0.14054974913597107,1.0,1.0,1.0,0,p00288,108,46,0,2
selected,eval,21,readout,samecls_diffcont,c000,-0.13266563415527344,14.643754005432129,0.14605452120304108,1.0,1.0,1.0,0,p00659,79,46,0,2
selected,eval,21,readout,othercls_diffcont,c000,-0.8925762176513672,12.195669174194336,0.1236226037144661,1.0,1.0,1.0,0,p00289,79,46,0,0
constructed,eval,21,readout,samecls_samecont,c000,0.32213783264160156,12.37771987915039,0.12470460683107376,1.2299388647079468,0.9501877427101135,1.635098934173584,0,p00188,109,46,0,0
constructed_min,eval,21,readout,samecls_samecont,c000,0.2749347686767578,10.16224193572998,0.10247432440519333,0.9913065433502197,0.8764355182647705,1.0,0,p00188,109,46,0,0
constructed,eval,21,readout,othercls_samecont,c000,-0.9281120300292969,12.37771987915039,0.12404029071331024,0.9630484580993652,0.7769933342933655,1.2034764289855957,0,p00117,108,46,0,0
constructed_min,eval,21,readout,othercls_samecont,c000,-0.8238315582275391,10.16224193572998,0.10214032232761383,0.7826942205429077,0.5786843299865723,1.0,0,p00117,108,46,0,0
constructed,eval,21,readout,samecls_diffcont,c000,0.2543811798095703,12.37771987915039,0.12408214807510376,0.8899335265159607,0.6603639721870422,1.0970699787139893,0,p00189,79,46,0,0
constructed_min,eval,21,readout,samecls_diffcont,c000,0.22857666015625,10.16224193572998,0.10211330652236938,0.7322116494178772,0.4038679003715515,1.0,0,p00189,79,46,0,0
constructed,eval,21,readout,othercls_diffcont,c000,-0.8885746002197266,12.37771987915039,0.12545885145664215,1.0245013236999512,0.8990842700004578,1.2173742055892944,0,p00289,79,46,0,0
constructed_min,eval,21,readout,othercls_diffcont,c000,-0.7964973449707031,10.162240982055664,0.10302688926458359,0.8351725935935974,0.6021422743797302,1.0,0,p00289,79,46,0,0
unmatched,eval,21,task,samecls_samecont,c000,0.02571868896484375,15.305349349975586,0.16709177196025848,1.0,1.0,1.0,0,p00188,109,79,46,0
unmatched,eval,21,task,othercls_samecont,c000,0.011371612548828125,15.473106384277344,0.16885602474212646,1.0,1.0,1.0,0,p00117,108,79,46,0
unmatched,eval,21,task,samecls_diffcont,c000,-0.0011196136474609375,15.812664985656738,0.17212899029254913,1.0,1.0,1.0,0,p00189,79,79,46,0
unmatched,eval,21,task,othercls_diffcont,c000,0.011333465576171875,18.549224853515625,0.2032625675201416,1.0,1.0,1.0,0,p00289,79,79,46,0
selected,eval,21,task,samecls_samecont,c000,0.0157012939453125,15.112188339233398,0.16445676982402802,1.0,1.0,1.0,0,p00755,109,79,46,3
selected,eval,21,task,othercls_samecont,c000,0.003505706787109375,12.99614429473877,0.1415446251630783,1.0,1.0,1.0,0,p00468,109,79,46,4
selected,eval,21,task,samecls_diffcont,c000,0.0371551513671875,17.18177604675293,0.1873646080493927,1.0,1.0,1.0,0,p00217,79,79,46,1
selected,eval,21,task,othercls_diffcont,c000,0.013776779174804688,19.300695419311523,0.2117248922586441,1.0,1.0,1.0,0,p00380,79,79,46,1
constructed,eval,21,task,samecls_samecont,c000,0.028810501098632812,16.285085678100586,0.1778254359960556,1.1128267049789429,0.7718246579170227,2.6016640663146973,0,p00188,109,79,46,0
constructed_min,eval,21,task,samecls_samecont,c000,0.024019241333007812,13.327593803405762,0.1456289440393448,0.9018329381942749,0.6074348092079163,1.0,0,p00188,109,79,46,0
constructed,eval,21,task,othercls_samecont,c000,0.012323379516601562,16.28508758544922,0.17745763063430786,1.0688323974609375,0.762962818145752,2.7613415718078613,0,p00117,108,79,46,0
constructed_min,eval,21,task,othercls_samecont,c000,0.01021575927734375,13.327592849731445,0.14553271234035492,0.8648197054862976,0.6118223071098328,1.0,0,p00117,108,79,46,0
constructed,eval,21,task,samecls_diffcont,c000,-0.002048492431640625,16.28508758544922,0.17758332192897797,1.064191460609436,0.6227646470069885,1.3276296854019165,0,p00189,79,79,46,0
constructed_min,eval,21,task,samecls_diffcont,c000,0.003265380859375,13.327591896057129,0.14550819993019104,0.8903436660766602,0.2255297303199768,1.0,0,p00189,79,79,46,0
constructed,eval,21,task,othercls_diffcont,c000,0.012090682983398438,16.285085678100586,0.17813479900360107,0.9054548740386963,0.606890082359314,1.175322413444519,0,p00289,79,79,46,0
constructed_min,eval,21,task,othercls_diffcont,c000,0.015119552612304688,13.327593803405762,0.14564569294452667,0.7580338716506958,0.21978086233139038,0.9673082828521729,0,p00289,79,79,46,0
unmatched,eval,10,final,samecls_samecont,c002,-0.059131622314453125,3.7915730476379395,0.0944424644112587,1.0,1.0,1.0,0,p00217,102,1,0,0
unmatched,eval,10,final,othercls_samecont,c002,-0.06665802001953125,4.257543563842773,0.10688837617635727,1.0,1.0,1.0,0,p00289,102,1,0,0
unmatched,eval,10,final,samecls_diffcont,c002,-0.11764335632324219,4.1695451736450195,0.10483654588460922,1.0,1.0,1.0,0,p00272,79,1,0,0
unmatched,eval,10,final,othercls_diffcont,c002,-0.07023811340332031,3.9930851459503174,0.09971292316913605,1.0,1.0,1.0,0,p00043,79,1,0,0
selected,eval,10,final,samecls_samecont,c002,-0.1607666015625,3.4296762943267822,0.08726758509874344,1.0,1.0,1.0,0,p00909,101,1,0,3
