alpha,framing,condition,layer,layer_tag,content_id,belief,delta,kl,entropy
-6.0,eval,d,8,best,c050,2.1875123977661133,-0.3124046325683594,0.01905149407684803,0.08630242943763733
-6.0,deploy,d,8,best,c006,-4.999904632568359,-2.2498350143432617,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c017,-2.374974250793457,-1.874955177307129,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c039,-5.626786231994629,-0.8143014907836914,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c036,-2.874922752380371,-2.3120241165161133,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c009,-7.624985694885254,-2.187488555908203,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c000,-3.687422752380371,-2.1873998641967773,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c013,-2.1249256134033203,-2.8121023178100586,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c049,-8.249996185302734,-0.9374980926513672,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c058,-6.124997138977051,-0.6249990463256836,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c024,-5.437487602233887,-1.4374523162841797,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c042,-5.249982833862305,-3.062479019165039,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c047,-4.8124895095825195,-3.1874704360961914,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c043,-4.249917984008789,-1.6874113082885742,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c003,-4.187371253967285,-0.24992656707763672,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c041,-2.9996776580810547,-0.3121671676635742,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c008,-5.124994277954102,-1.9374942779541016,0.24626418948173523,0.33002278208732605
-6.0,deploy,d,8,best,c045,-5.187479019165039,-3.6874828338623047,0.24626418948173523,0.33002278208732605
