dst_cls,layer,region,source,content_id,delta,dist,a,b,kk
eval,8,question,othercls_diffcont,c013,-0.7498970031738281,1.6499271392822266,46,1,79
eval,8,final,othercls_diffcont,c013,0.125,0.8097635507583618,1,0,79
eval,8,readout,othercls_diffcont,c013,-0.8748226165771484,1.6316627264022827,46,0,79
eval,16,task,othercls_diffcont,c013,5.53131103515625e-05,5.881601810455322,79,46,79
eval,16,question,othercls_diffcont,c013,-2.4999256134033203,6.396034240722656,46,1,79
eval,16,final,othercls_diffcont,c013,-0.37389183044433594,6.4610748291015625,1,0,79
eval,16,readout,othercls_diffcont,c013,-3.3734092712402344,6.397448539733887,46,0,79
eval,8,task,samecls_samecont,c014,0.2502307891845703,2.080165147781372,123,46,123
eval,8,question,samecls_samecont,c014,-0.6247043609619141,1.4741572141647339,46,1,123
eval,8,final,samecls_samecont,c014,-3.4332275390625e-05,0.7250251770019531,1,0,123
eval,8,readout,samecls_samecont,c014,-0.4997997283935547,1.457871675491333,46,0,123
eval,16,task,samecls_samecont,c014,0.0001621246337890625,5.833103656768799,123,46,123
eval,16,question,samecls_samecont,c014,-1.124746322631836,5.371712684631348,46,1,123
eval,16,final,samecls_samecont,c014,-0.37429046630859375,3.851102828979492,1,0,123
eval,16,readout,samecls_samecont,c014,-1.3740482330322266,5.338655948638916,46,0,123
eval,8,task,othercls_samecont,c014,0.12495040893554688,1.7323356866836548,122,46,122
eval,8,question,othercls_samecont,c014,-0.12485504150390625,1.3095887899398804,46,1,122
eval,8,final,othercls_samecont,c014,8.20159912109375e-05,0.5805717706680298,1,0,122
eval,8,readout,othercls_samecont,c014,0.00023651123046875,1.2937405109405518,46,0,122
eval,16,task,othercls_samecont,c014,0.000110626220703125,4.213920593261719,122,46,122
eval,16,question,othercls_samecont,c014,-0.8748435974121094,4.70393180847168,46,1,122
eval,16,final,othercls_samecont,c014,0.0014667510986328125,6.088027000427246,1,0,122
eval,16,readout,othercls_samecont,c014,-0.9984912872314453,4.734021186828613,46,0,122
eval,8,task,samecls_diffcont,c014,0.2500743865966797,2.478456735610962,79,46,79
eval,8,question,samecls_diffcont,c014,0.25000572204589844,1.668587565422058,46,1,79
eval,8,final,samecls_diffcont,c014,4.00543212890625e-05,0.8096402883529663,1,0,79
eval,8,readout,samecls_diffcont,c014,0.2500038146972656,1.6499147415161133,46,0,79
eval,16,task,samecls_diffcont,c014,0.125030517578125,7.627399921417236,79,46,79
eval,16,question,samecls_diffcont,c014,-0.12506675720214844,5.627048015594482,46,1,79
eval,16,final,samecls_diffcont,c014,-0.3746757507324219,3.6565654277801514,1,0,79
eval,16,readout,samecls_diffcont,c014,-0.6248645782470703,5.584211826324463,46,0,79
eval,8,task,othercls_diffcont,c014,0.4999351501464844,2.5156283378601074,79,46,79
eval,8,question,othercls_diffcont,c014,0.1250476837158203,1.5519293546676636,46,1,79
eval,8,final,othercls_diffcont,c014,0.0,0.8348411321640015,1,0,79
eval,8,readout,othercls_diffcont,c014,0.00019073486328125,1.536340594291687,46,0,79
eval,16,task,othercls_diffcont,c014,0.1250324249267578,7.456083297729492,79,46,79
eval,16,question,othercls_diffcont,c014,-0.2500457763671875,5.419232368469238,46,1,79
eval,16,final,othercls_diffcont,c014,-0.12456512451171875,4.080259799957275,1,0,79
eval,16,readout,othercls_diffcont,c014,-0.3747138977050781,5.390124320983887,46,0,79
eval,8,task,samecls_samecont,c016,-0.12483406066894531,2.289046049118042,110,46,110
eval,8,question,samecls_samecont,c016,-0.12479209899902344,1.1820107698440552,46,1,110
eval,8,final,samecls_samecont,c016,4.38690185546875e-05,0.596464991569519,1,0,110
eval,8,readout,samecls_samecont,c016,-0.12479591369628906,1.1692814826965332,46,0,110
eval,16,task,samecls_samecont,c016,-0.000125885009765625,5.905935287475586,110,46,110
eval,16,question,samecls_samecont,c016,0.7506351470947266,4.224452018737793,46,1,110
eval,16,final,samecls_samecont,c016,0.5001869201660156,2.418970823287964,1,0,110
eval,16,readout,samecls_samecont,c016,1.3760013580322266,4.185202598571777,46,0,110
eval,8,task,othercls_samecont,c016,0.37488365173339844,2.3027517795562744,110,46,110
eval,8,question,othercls_samecont,c016,-0.37464141845703125,1.1807403564453125,46,1,110
eval,8,final,othercls_samecont,c016,5.53131103515625e-05,0.5595002770423889,1,0,110
eval,8,readout,othercls_samecont,c016,-0.24958038330078125,1.1672351360321045,46,0,110
eval,16,task,othercls_samecont,c016,1.1444091796875e-05,7.3121538162231445,110,46,110
eval,16,question,othercls_samecont,c016,-0.12476539611816406,4.354289531707764,46,1,110
eval,16,final,othercls_samecont,c016,0.3751029968261719,2.5233030319213867,1,0,110
eval,16,readout,othercls_samecont,c016,0.25029563903808594,4.314485549926758,46,0,110
eval,8,task,samecls_diffcont,c016,-0.24999237060546875,2.0625908374786377,79,46,79
eval,8,question,samecls_diffcont,c016,-0.12493705749511719,1.3609139919281006,46,1,79
eval,8,final,samecls_diffcont,c016,0.12504196166992188,0.8552883267402649,1,0,79
eval,8,readout,samecls_diffcont,c016,-0.12494468688964844,1.3499220609664917,46,0,79
eval,16,task,samecls_diffcont,c016,-0.12497711181640625,6.944016933441162,79,46,79
eval,16,question,samecls_diffcont,c016,0.24991416931152344,4.315972328186035,46,1,79
eval,16,final,samecls_diffcont,c016,0.4998512268066406,2.902036428451538,1,0,79
eval,16,readout,samecls_diffcont,c016,0.6248321533203125,4.285234451293945,46,0,79
eval,8,task,othercls_diffcont,c016,-0.2501239776611328,2.2237393856048584,79,46,79
eval,8,question,othercls_diffcont,c016,0.12524032592773438,1.6077980995178223,46,1,79
eval,8,final,othercls_diffcont,c016,9.918212890625e-05,0.9034181237220764,1,0,79
eval,8,readout,othercls_diffcont,c016,0.0002574920654296875,1.5924855470657349,46,0,79
eval,16,task,othercls_diffcont,c016,0.0001068115234375,7.487371444702148,79,46,79
eval,16,question,othercls_diffcont,c016,-1.3743362426757812,4.76616096496582,46,1,79
eval,16,final,othercls_diffcont,c016,0.12491989135742188,3.1103785037994385,1,0,79
eval,16,readout,othercls_diffcont,c016,-1.4993858337402344,4.730165481567383,46,0,79
eval,8,task,samecls_samecont,c017,-0.24983787536621094,1.8786433935165405,134,46,134
eval,8,question,samecls_samecont,c017,-0.25002098083496094,1.1649937629699707,46,1,134
