layer,region,source,content_id,pair,delta,a,b
8,task,unpaired_eval,c011,6,0.37506675720214844,79,46
10,full,paired,c011,6,-0.12425422668457031,115,0
10,readout,paired,c011,6,-0.49918556213378906,46,0
10,task,paired,c011,6,0.3748817443847656,115,46
10,full,sameclass,c011,6,0.37453269958496094,116,0
10,readout,sameclass,c011,6,0.3746681213378906,46,0
10,task,sameclass,c011,6,0.12470817565917969,116,46
10,full,unpaired,c011,6,-0.3746147155761719,79,0
10,readout,unpaired,c011,6,-0.7495193481445312,46,0
10,task,unpaired,c011,6,0.12479782104492188,79,46
10,full,unpaired_eval,c011,6,2.499662399291992,79,0
10,readout,unpaired_eval,c011,6,2.4999942779541016,46,0
10,task,unpaired_eval,c011,6,-0.000152587890625,79,46
16,full,paired,c011,6,-0.9988613128662109,115,0
16,readout,paired,c011,6,-0.9991950988769531,46,0
16,task,paired,c011,6,0.0004119873046875,115,46
16,full,sameclass,c011,6,0.24964332580566406,116,0
16,readout,sameclass,c011,6,0.124603271484375,46,0
16,task,sameclass,c011,6,0.12492561340332031,116,46
16,full,unpaired,c011,6,-0.6241474151611328,79,0
16,readout,unpaired,c011,6,-0.6241722106933594,46,0
16,task,unpaired,c011,6,-0.000179290771484375,79,46
16,full,unpaired_eval,c011,6,3.2494430541992188,79,0
16,readout,unpaired_eval,c011,6,3.124645233154297,46,0
16,task,unpaired_eval,c011,6,0.12465286254882812,79,46
8,full,paired,c013,7,-0.5000362396240234,118,0
8,readout,paired,c013,7,-0.8747825622558594,46,0
8,task,paired,c013,7,0.2498455047607422,118,46
8,full,sameclass,c013,7,-0.3750591278076172,118,0
8,readout,sameclass,c013,7,-0.5000724792480469,46,0
8,task,sameclass,c013,7,-4.76837158203125e-05,118,46
8,full,unpaired,c013,7,-1.1249732971191406,79,0
8,readout,unpaired,c013,7,-0.8748226165771484,46,0
8,task,unpaired,c013,7,-0.25012969970703125,79,46
8,full,unpaired_eval,c013,7,-0.8749427795410156,59,0
8,readout,unpaired_eval,c013,7,-0.7497100830078125,46,0
8,task,unpaired_eval,c013,7,0.12488746643066406,59,46
10,full,paired,c013,7,-1.3749313354492188,118,0
10,readout,paired,c013,7,-1.8748645782470703,46,0
10,task,paired,c013,7,0.37487220764160156,118,46
10,full,sameclass,c013,7,-1.1250324249267578,118,0
10,readout,sameclass,c013,7,-1.3750419616699219,46,0
10,task,sameclass,c013,7,0.24999237060546875,118,46
10,full,unpaired,c013,7,-1.9998893737792969,79,0
10,readout,unpaired,c013,7,-1.9997787475585938,46,0
10,task,unpaired,c013,7,0.125,79,46
10,full,unpaired_eval,c013,7,-1.8748626708984375,59,0
10,readout,unpaired_eval,c013,7,-1.6249008178710938,46,0
10,task,unpaired_eval,c013,7,0.3749237060546875,59,46
16,full,paired,c013,7,-3.9987220764160156,118,0
16,readout,paired,c013,7,-3.8740177154541016,46,0
16,task,paired,c013,7,-3.62396240234375e-05,118,46
16,full,sameclass,c013,7,-3.3744258880615234,118,0
16,readout,sameclass,c013,7,-3.374452590942383,46,0
16,task,sameclass,c013,7,-1.9073486328125e-05,118,46
16,full,unpaired,c013,7,-3.3731842041015625,79,0
16,readout,unpaired,c013,7,-3.3734092712402344,46,0
16,task,unpaired,c013,7,5.53131103515625e-05,79,46
16,full,unpaired_eval,c013,7,-3.2486705780029297,59,0
16,readout,unpaired_eval,c013,7,-3.373615264892578,46,0
16,task,unpaired_eval,c013,7,0.2500877380371094,59,46
8,full,paired,c014,8,-0.2513618469238281,59,0
8,readout,paired,c014,8,-0.3758869171142578,46,0
8,task,paired,c014,8,0.24891281127929688,59,46
8,full,sameclass,c014,8,0.4982280731201172,59,0
8,readout,sameclass,c014,8,0.6232471466064453,46,0
8,task,sameclass,c014,8,0.12405776977539062,59,46
8,full,unpaired,c014,8,-0.5014133453369141,59,0
8,readout,unpaired,c014,8,-0.5015525817871094,46,0
8,task,unpaired,c014,8,0.3742046356201172,59,46
8,full,unpaired_eval,c014,8,-0.12664413452148438,59,0
8,readout,unpaired_eval,c014,8,-0.1268463134765625,46,0
8,task,unpaired_eval,c014,8,0.25142478942871094,59,46
10,full,paired,c014,8,-0.251495361328125,59,0
10,readout,paired,c014,8,-0.5011749267578125,46,0
10,task,paired,c014,8,0.3737506866455078,59,46
10,full,sameclass,c014,8,0.12341880798339844,59,0
10,readout,sameclass,c014,8,0.3733062744140625,46,0
10,task,sameclass,c014,8,-0.000720977783203125,59,46
10,full,unpaired,c014,8,-0.0016956329345703125,59,0
10,readout,unpaired,c014,8,-0.37653541564941406,46,0
10,task,unpaired,c014,8,0.6233863830566406,59,46
10,full,unpaired_eval,c014,8,0.24822998046875,59,0
10,readout,unpaired_eval,c014,8,0.24819564819335938,46,0
10,task,unpaired_eval,c014,8,0.49904823303222656,59,46
16,full,paired,c014,8,0.1252918243408203,59,0
16,readout,paired,c014,8,0.12545204162597656,46,0
16,task,paired,c014,8,0.12461280822753906,59,46
16,full,sameclass,c014,8,0.998382568359375,59,0
16,readout,sameclass,c014,8,1.1234664916992188,46,0
16,task,sameclass,c014,8,0.12457084655761719,59,46
16,full,unpaired,c014,8,0.6236686706542969,59,0
16,readout,unpaired,c014,8,0.6238594055175781,46,0
16,task,unpaired,c014,8,-0.0001773834228515625,59,46
16,full,unpaired_eval,c014,8,0.37353515625,59,0
16,readout,unpaired_eval,c014,8,0.24866867065429688,46,0
16,task,unpaired_eval,c014,8,-1.9073486328125e-05,59,46
8,full,paired,c016,9,0.12516212463378906,110,0
8,readout,paired,c016,9,-0.24958038330078125,46,0
8,task,paired,c016,9,0.37488365173339844,110,46
8,full,sameclass,c016,9,-0.12484359741210938,110,0
8,readout,sameclass,c016,9,-0.12479591369628906,46,0
8,task,sameclass,c016,9,-0.12483406066894531,110,46
8,full,unpaired,c016,9,-0.12475967407226562,79,0
8,readout,unpaired,c016,9,0.0002574920654296875,46,0
8,task,unpaired,c016,9,-0.2501239776611328,79,46
8,full,unpaired_eval,c016,9,-0.3750724792480469,79,0
8,readout,unpaired_eval,c016,9,-0.12494468688964844,46,0
8,task,unpaired_eval,c016,9,-0.24999237060546875,79,46
10,full,paired,c016,9,0.3751182556152344,110,0
10,readout,paired,c016,9,-0.24962997436523438,46,0
10,task,paired,c016,9,0.6248054504394531,110,46
10,full,sameclass,c016,9,0.0003452301025390625,110,0
10,readout,sameclass,c016,9,-0.2495288848876953,46,0
10,task,sameclass,c016,9,0.24994468688964844,110,46
10,full,unpaired,c016,9,-0.499542236328125,79,0
10,readout,unpaired,c016,9,-0.12462425231933594,46,0
10,task,unpaired,c016,9,-0.2498302459716797,79,46
10,full,unpaired_eval,c016,9,-0.25002288818359375,79,0
10,readout,unpaired_eval,c016,9,-0.2500457763671875,46,0
10,task,unpaired_eval,c016,9,-0.12489128112792969,79,46
16,full,paired,c016,9,0.25019264221191406,110,0
16,readout,paired,c016,9,0.25029563903808594,46,0
16,task,paired,c016,9,1.1444091796875e-05,110,46
16,full,sameclass,c016,9,1.3758087158203125,110,0
16,readout,sameclass,c016,9,1.3760013580322266,46,0
16,task,sameclass,c016,9,-0.000125885009765625,110,46
16,full,unpaired,c016,9,-1.624267578125,79,0
16,readout,unpaired,c016,9,-1.4993858337402344,46,0
16,task,unpaired,c016,9,0.0001068115234375,79,46
16,full,unpaired_eval,c016,9,0.499786376953125,79,0
16,readout,unpaired_eval,c016,9,0.6248321533203125,46,0
16,task,unpaired_eval,c016,9,-0.12497711181640625,79,46
8,full,paired,c017,10,-0.24996376037597656,132,0
8,readout,paired,c017,10,-0.2498035430908203,46,0
8,task,paired,c017,10,-0.12506675720214844,132,46
8,full,sameclass,c017,10,-0.37485313415527344,134,0
8,readout,sameclass,c017,10,-0.125030517578125,46,0
8,task,sameclass,c017,10,-0.24983787536621094,134,46
8,full,unpaired,c017,10,-0.8743457794189453,79,0
8,readout,unpaired,c017,10,-0.9996013641357422,46,0
8,task,unpaired,c017,10,-0.249847412109375,79,46
8,full,unpaired_eval,c017,10,0.25036048889160156,59,0
8,readout,unpaired_eval,c017,10,0.00018310546875,46,0
8,task,unpaired_eval,c017,10,0.12498283386230469,59,46
10,full,paired,c017,10,-0.49987220764160156,132,0
10,readout,paired,c017,10,-0.37480735778808594,46,0
10,task,paired,c017,10,-0.2500495910644531,132,46
10,full,sameclass,c017,10,-0.3747711181640625,134,0
10,readout,sameclass,c017,10,-0.12506103515625,46,0
10,task,sameclass,c017,10,-0.24985313415527344,134,46
10,full,unpaired,c017,10,-0.9995880126953125,79,0
10,readout,unpaired,c017,10,-1.4997062683105469,46,0
10,task,unpaired,c017,10,0.1250171661376953,79,46
10,full,unpaired_eval,c017,10,0.5002002716064453,59,0
10,readout,unpaired_eval,c017,10,0.1251068115234375,46,0
10,task,unpaired_eval,c017,10,0.2499675750732422,59,46
16,full,paired,c017,10,-2.374032974243164,132,0
16,readout,paired,c017,10,-2.249338150024414,46,0
16,task,paired,c017,10,0.0001049041748046875,132,46
16,full,sameclass,c017,10,0.125152587890625,134,0
16,readout,sameclass,c017,10,0.12511634826660156,46,0
16,task,sameclass,c017,10,-0.12496185302734375,134,46
16,full,unpaired,c017,10,-1.8739910125732422,79,0
16,readout,unpaired,c017,10,-1.8741092681884766,46,0
16,task,unpaired,c017,10,-0.12489700317382812,79,46
16,full,unpaired_eval,c017,10,-0.6245498657226562,59,0
16,readout,unpaired_eval,c017,10,-0.4997520446777344,46,0
16,task,unpaired_eval,c017,10,3.4332275390625e-05,59,46
8,full,paired,c020,11,-0.6252498626708984,59,0
8,readout,paired,c020,11,-0.5002059936523438,46,0
8,task,paired,c020,11,0.12458610534667969,59,46
8,full,sameclass,c020,11,1.1246700286865234,59,0
8,readout,sameclass,c020,11,1.2496299743652344,46,0
8,task,sameclass,c020,11,0.12484550476074219,59,46
8,full,unpaired,c020,11,-0.25034332275390625,59,0
8,readout,unpaired,c020,11,-0.125457763671875,46,0
8,task,unpaired,c020,11,0.12478065490722656,59,46
8,full,unpaired_eval,c020,11,0.12450599670410156,59,0
8,readout,unpaired_eval,c020,11,0.37442970275878906,46,0
8,task,unpaired_eval,c020,11,-0.0002880096435546875,59,46
10,full,paired,c020,11,-1.0001487731933594,59,0
10,readout,paired,c020,11,-0.7500877380371094,46,0
10,task,paired,c020,11,-0.0003986358642578125,59,46
10,full,sameclass,c020,11,0.9998989105224609,59,0
10,readout,sameclass,c020,11,1.4997444152832031,46,0
10,task,sameclass,c020,11,-0.12540626525878906,59,46
10,full,unpaired,c020,11,-0.5002384185791016,59,0
10,readout,unpaired,c020,11,-0.12549400329589844,46,0
10,task,unpaired,c020,11,-0.0003814697265625,59,46
10,full,unpaired_eval,c020,11,-0.000530242919921875,59,0
10,readout,unpaired_eval,c020,11,0.12453460693359375,46,0
10,task,unpaired_eval,c020,11,0.12460899353027344,59,46
16,full,paired,c020,11,-1.6241474151611328,59,0
16,readout,paired,c020,11,-1.4989089965820312,46,0
16,task,paired,c020,11,-0.0001392364501953125,59,46
16,full,sameclass,c020,11,3.1247730255126953,59,0
16,readout,sameclass,c020,11,3.2498817443847656,46,0
16,task,sameclass,c020,11,-0.12511634826660156,59,46
16,full,unpaired,c020,11,-0.2498340606689453,59,0
16,readout,unpaired,c020,11,-0.3744773864746094,46,0
16,task,unpaired,c020,11,-0.12506675720214844,59,46
16,full,unpaired_eval,c020,11,1.2495613098144531,59,0
16,readout,unpaired_eval,c020,11,1.3745956420898438,46,0
16,task,unpaired_eval,c020,11,-0.12510108947753906,59,46
8,full,paired,c022,12,-0.12481307983398438,106,0
8,readout,paired,c022,12,2.288818359375e-05,46,0
8,task,paired,c022,12,-0.2498798370361328,106,46
8,full,sameclass,c022,12,0.7502689361572266,107,0
8,readout,sameclass,c022,12,0.37519264221191406,46,0
8,task,sameclass,c022,12,0.37499237060546875,107,46
8,full,unpaired,c022,12,-0.37404823303222656,79,0
8,readout,unpaired,c022,12,-0.3744163513183594,46,0
8,task,unpaired,c022,12,-0.2498149871826172,79,46
8,full,unpaired_eval,c022,12,-0.6241207122802734,79,0
8,readout,unpaired_eval,c022,12,-0.37456321716308594,46,0
8,task,unpaired_eval,c022,12,-0.24985504150390625,79,46
10,full,paired,c022,12,-0.3747978210449219,106,0
10,readout,paired,c022,12,-0.3748283386230469,46,0
10,task,paired,c022,12,-0.12484359741210938,106,46
10,full,sameclass,c022,12,1.3752479553222656,107,0
10,readout,sameclass,c022,12,0.7501678466796875,46,0
10,task,sameclass,c022,12,0.2501106262207031,107,46
10,full,unpaired,c022,12,-0.37413787841796875,79,0
10,readout,unpaired,c022,12,-0.4993419647216797,46,0
10,task,unpaired,c022,12,-0.24973106384277344,79,46
10,full,unpaired_eval,c022,12,-0.2496623992919922,79,0
10,readout,unpaired_eval,c022,12,-0.12462425231933594,46,0
10,task,unpaired_eval,c022,12,-0.2499523162841797,79,46
16,full,paired,c022,12,-1.7494449615478516,106,0
16,readout,paired,c022,12,-1.6244449615478516,46,0
16,task,paired,c022,12,-0.1249542236328125,106,46
16,full,sameclass,c022,12,0.6253623962402344,107,0
16,readout,sameclass,c022,12,0.5004291534423828,46,0
16,task,sameclass,c022,12,4.57763671875e-05,107,46
16,full,unpaired,c022,12,-1.3738155364990234,79,0
16,readout,unpaired,c022,12,-1.3738079071044922,46,0
16,task,unpaired,c022,12,2.288818359375e-05,79,46
16,full,unpaired_eval,c022,12,-0.24968338012695312,79,0
16,readout,unpaired_eval,c022,12,-0.3744926452636719,46,0
16,task,unpaired_eval,c022,12,0.12499427795410156,79,46
8,full,paired,c023,13,-0.49939537048339844,100,0
8,readout,paired,c023,13,0.25002479553222656,46,0
8,task,paired,c023,13,-0.37464141845703125,100,46
8,full,sameclass,c023,13,0.000217437744140625,101,0
8,readout,sameclass,c023,13,0.25,46,0
8,task,sameclass,c023,13,-0.24970626831054688,101,46
8,full,unpaired,c023,13,-0.1250896453857422,79,0
8,readout,unpaired,c023,13,-0.12510299682617188,46,0
8,task,unpaired,c023,13,0.12504959106445312,79,46
8,full,unpaired_eval,c023,13,1.0002193450927734,79,0
8,readout,unpaired_eval,c023,13,1.0001850128173828,46,0
8,task,unpaired_eval,c023,13,-1.33514404296875e-05,79,46
10,full,paired,c023,13,-0.6241245269775391,100,0
10,readout,paired,c023,13,-0.24970054626464844,46,0
10,task,paired,c023,13,-0.2494487762451172,100,46
10,full,sameclass,c023,13,-0.12476730346679688,101,0
10,readout,sameclass,c023,13,0.000156402587890625,46,0
10,task,sameclass,c023,13,0.000164031982421875,101,46
10,full,unpaired,c023,13,-0.8746662139892578,79,0
10,readout,unpaired,c023,13,-0.7498741149902344,46,0
10,task,unpaired,c023,13,-0.24980545043945312,79,46
10,full,unpaired_eval,c023,13,1.6260261535644531,79,0
10,readout,unpaired_eval,c023,13,1.3755817413330078,46,0
10,task,unpaired_eval,c023,13,0.0001201629638671875,79,46
16,full,paired,c023,13,-1.1243534088134766,100,0
