arm,dst_cls,layer,region,source,content_id,delta,dist,dist_unit,scale,scale_min,scale_max,n_clamped,pid,kk,a,b,cand
unmatched,eval,16,final,othercls_diffcont,c020,-0.2468242645263672,9.107453346252441,0.10169021785259247,1.0,1.0,1.0,0,p00141,74,1,0,0
selected,eval,16,final,samecls_samecont,c020,-0.3332786560058594,9.03171157836914,0.10060621798038483,1.0,1.0,1.0,0,p00470,102,1,0,2
selected,eval,16,final,othercls_samecont,c020,-0.39288902282714844,9.955465316772461,0.11103575676679611,1.0,1.0,1.0,0,p00657,98,1,0,4
selected,eval,16,final,samecls_diffcont,c020,-0.18933868408203125,10.019943237304688,0.1119074895977974,1.0,1.0,1.0,0,p00403,74,1,0,2
selected,eval,16,final,othercls_diffcont,c020,-0.1835460662841797,9.093417167663574,0.10152852535247803,1.0,1.0,1.0,0,p00147,74,1,0,2
constructed,eval,16,final,samecls_samecont,c020,-0.39365196228027344,9.291037559509277,0.1036849319934845,1.0237804651260376,1.0237804651260376,1.0237804651260376,0,p00348,102,1,0,0
constructed_min,eval,16,final,samecls_samecont,c020,-0.3834877014160156,9.075223922729492,0.10126135498285294,1.0,1.0,1.0,0,p00348,102,1,0,0
constructed,eval,16,final,othercls_samecont,c020,-0.3518390655517578,9.291033744812012,0.10368838161230087,0.9673579931259155,0.9673579931259155,0.9673579931259155,0,p00027,98,1,0,0
constructed_min,eval,16,final,othercls_samecont,c020,-0.34400367736816406,9.075222969055176,0.10128161311149597,0.9448881149291992,0.9448881149291992,0.9448881149291992,0,p00027,98,1,0,0
constructed,eval,16,final,samecls_diffcont,c020,-0.2411518096923828,9.291035652160645,0.10373993963003159,0.9908406138420105,0.9908406138420105,0.9908406138420105,0,p00070,74,1,0,0
constructed_min,eval,16,final,samecls_diffcont,c020,-0.2351226806640625,9.07522201538086,0.10132671147584915,0.9678252935409546,0.9678252935409546,0.9678252935409546,0,p00070,74,1,0,0
constructed,eval,16,final,othercls_diffcont,c020,-0.2520294189453125,9.291036605834961,0.10374385118484497,1.0201574563980103,1.0201574563980103,1.0201574563980103,0,p00141,74,1,0,0
constructed_min,eval,16,final,othercls_diffcont,c020,-0.24586105346679688,9.075222969055176,0.10132967680692673,0.9964612126350403,0.9964612126350403,0.9964612126350403,0,p00141,74,1,0,0
unmatched,eval,16,readout,samecls_samecont,c020,-1.3837738037109375,21.17902946472168,0.2157222181558609,1.0,1.0,1.0,0,p00348,102,44,0,0
unmatched,eval,16,readout,othercls_samecont,c020,-1.2025985717773438,23.31920051574707,0.23712490499019623,1.0,1.0,1.0,0,p00027,98,44,0,0
unmatched,eval,16,readout,samecls_diffcont,c020,-0.8612747192382812,20.894906997680664,0.21239900588989258,1.0,1.0,1.0,0,p00070,74,44,0,0
unmatched,eval,16,readout,othercls_diffcont,c020,-1.0528335571289062,20.64884376525879,0.2096666693687439,1.0,1.0,1.0,0,p00141,74,44,0,0
selected,eval,16,readout,samecls_samecont,c020,-1.238107681274414,21.824012756347656,0.221711203455925,1.0,1.0,1.0,0,p00470,102,44,0,2
selected,eval,16,readout,othercls_samecont,c020,-0.9058818817138672,19.403541564941406,0.19780264794826508,1.0,1.0,1.0,0,p00042,102,44,0,1
selected,eval,16,readout,samecls_diffcont,c020,-0.9329299926757812,21.5456485748291,0.22101068496704102,1.0,1.0,1.0,0,p00170,74,44,0,1
selected,eval,16,readout,othercls_diffcont,c020,-0.9898300170898438,23.9577579498291,0.24514588713645935,1.0,1.0,1.0,0,p00144,74,44,0,1
constructed,eval,16,readout,samecls_samecont,c020,-1.4123058319091797,21.510496139526367,0.21911348402500153,1.029518485069275,0.9174460768699646,1.1622370481491089,0,p00348,102,44,0,0
constructed_min,eval,16,readout,samecls_samecont,c020,-1.3235206604003906,19.70654296875,0.20075438916683197,0.943355143070221,0.7781192064285278,1.0,0,p00348,102,44,0,0
constructed,eval,16,readout,othercls_samecont,c020,-1.15692138671875,21.510494232177734,0.2189159244298935,0.9261230230331421,0.8435956239700317,1.0219831466674805,0,p00027,98,44,0,0
constructed_min,eval,16,readout,othercls_samecont,c020,-1.0936298370361328,19.70654296875,0.2007453292608261,0.8488479852676392,0.7511105537414551,0.9627171754837036,0,p00027,98,44,0,0
constructed,eval,16,readout,samecls_diffcont,c020,-0.8558292388916016,21.510496139526367,0.21842513978481293,1.0135619640350342,0.8636541366577148,1.1838271617889404,0,p00070,74,44,0,0
constructed_min,eval,16,readout,samecls_diffcont,c020,-0.79901123046875,19.70654296875,0.2003578543663025,0.9285646080970764,0.7439647316932678,1.0,0,p00070,74,44,0,0
constructed,eval,16,readout,othercls_diffcont,c020,-1.0780181884765625,21.510496139526367,0.21837130188941956,1.0521618127822876,0.9565884470939636,1.160880446434021,0,p00141,74,44,0,0
constructed_min,eval,16,readout,othercls_diffcont,c020,-1.0094623565673828,19.706541061401367,0.2003156691789627,0.9635031223297119,0.8156560659408569,1.0,0,p00141,74,44,0,0
unmatched,eval,16,task,samecls_samecont,c020,0.00728607177734375,17.25553321838379,0.1795404851436615,1.0,1.0,1.0,0,p00348,102,74,44,0
unmatched,eval,16,task,othercls_samecont,c020,0.06216239929199219,19.021385192871094,0.19719401001930237,1.0,1.0,1.0,0,p00027,98,74,44,0
unmatched,eval,16,task,samecls_diffcont,c020,0.04032135009765625,24.61577796936035,0.2526604235172272,1.0,1.0,1.0,0,p00070,74,74,44,0
unmatched,eval,16,task,othercls_diffcont,c020,-0.021045684814453125,21.251169204711914,0.21664005517959595,1.0,1.0,1.0,0,p00141,74,74,44,0
selected,eval,16,task,samecls_samecont,c020,0.10791397094726562,18.975372314453125,0.19732198119163513,1.0,1.0,1.0,0,p00941,103,74,44,5
selected,eval,16,task,othercls_samecont,c020,0.06216239929199219,19.021385192871094,0.19719401001930237,1.0,1.0,1.0,0,p00027,98,74,44,0
selected,eval,16,task,samecls_diffcont,c020,-0.119903564453125,21.913312911987305,0.22449636459350586,1.0,1.0,1.0,0,p00170,74,74,44,1
